Run	Assay Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center Name	collected_by	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name	Instrument	Isolation_source	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	version	sample_acc	Sample Name	SRA Study	ww_population	ww_sample_duration	ww_sample_matrix	ww_sample_type	ww_surv_target_1_known_present	ww_surv_target_1	purpose_of_ww_sampling	concentration_method	ww_sample_site	collection_site_id	project_name	ww_flow	Extraction-method	ww_surv_target_1_conc_unit	enrichment_kit (run)	amplicon_size (run)	dehosting_method (run)	ww_surv_target_1_protocol	ww_surv_target_1_gene	ww_surv_target_1_conc	extraction_control	sequenced_by	ww_temperature	purpose_of_ww_sequencing	collection_volume	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_gene	ww_surv_target_2	Collection_time	ww_surv_target_2_known_present	ww_surv_jurisdiction	ww_population_source	ww_pre_treatment	ww_endog_control_1	instantaneous_flow	ww_ph	ww_total_suspended_solids	ww_endog_control_1_protocol	ww_industrial_effluent_percent	specimen_processing
SRR18970809	AMPLICON	634	PRJNA757447	SAMN28105671	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-22	public	"sra,run.zq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX15046790	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119746	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035768	CFSANSMP000115496	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970810	AMPLICON	562	PRJNA757447	SAMN28105656	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-01-27	public	"activ_sars2_vcf,sra,run.zq"	"gs,ncbi,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX15046791	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119756	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035769	CFSANSMP000115508	SRP349465	29758	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	backflushed raw ww using rexseedfilters; promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970811	AMPLICON	588	PRJNA757447	SAMN28105662	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-29	public	"run.zq,sra"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX15046792	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119752	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035770	CFSANSMP000115504	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970812	AMPLICON	591	PRJNA757447	SAMN28105665	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-22	public	"run.zq,sra"	"s3,ncbi,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX15046793	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119744	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035771	CFSANSMP000115498	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970813	AMPLICON	549	PRJNA757447	SAMN28105655	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-22	public	"activ_sars2_vcf,sra"	"gs,s3,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX15046794	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119745	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035772	CFSANSMP000115501	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970814	AMPLICON	507	PRJNA757447	SAMN28105664	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-01-27	public	"run.zq,sra"	"s3,gs,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX15046795	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119754	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035773	CFSANSMP000115510	SRP349465	29758	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	backflushed raw ww using rexseedfilters; promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970815	AMPLICON	597	PRJNA757447	SAMN28105668	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-22	public	"run.zq,sra"	"s3,gs,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX15046796	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119748	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035774	CFSANSMP000115500	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970816	AMPLICON	537	PRJNA757447	SAMN28105667	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-01-27	public	"sra,run.zq"	"s3,ncbi,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX15046797	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119758	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035093	CFSANSMP000115511	SRP349465	29758	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	backflushed raw ww using rexseedfilters; promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970817	AMPLICON	564	PRJNA757447	SAMN28105675	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-29	public	"run.zq,activ_sars2_vcf,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX15046798	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119750	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035775	CFSANSMP000115502	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970818	AMPLICON	565	PRJNA757447	SAMN28105669	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-29	public	"run.zq,sra"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX15046799	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119759	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035776	CFSANSMP000115505	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970819	AMPLICON	583	PRJNA757447	SAMN28105663	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-03-29	public	"run.zq,sra,activ_sars2_vcf"	"s3,ncbi,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX15046800	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119753	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035777	CFSANSMP000115506	SRP349465	29758	0	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18970820	AMPLICON	611	PRJNA757447	SAMN28105679	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-01-27	public	"sra,activ_sars2_vcf"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX15046801	USA: Maryland	MinION	wastewater	Ligation sequencing kit library SEQ000119757	SINGLE	PCR	VIRAL RNA	wastewater metagenome	OXFORD_NANOPORE	2022-05-17T00:00:00Z	2	SRS13035778	CFSANSMP000115509	SRP349465	29758	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	backflushed raw ww using rexseedfilters; promega wastewater large volume tna capture kit	missing	MD01	GenomeTrakr	not collected			NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool																								
SRR18971013	AMPLICON	449	PRJNA757447	SAMN24811772	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2021-12-14	public	"sra,run.zq"	"s3,ncbi,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX15046980	USA: Mississippi	Illumina MiSeq	wastewater	NEBNext ARTIC SARS-CoV-2 Library Prep Kit (Illumina) library SEQ000119729	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-29T00:00:00Z	2	SRS11586224	CFSANSMP000113013	SRP349465	36969	0	raw wastewater	grab	no	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	PAS		not collected	qiagen rneasy kit	Ct values	NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool	RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N (N1)	<15	Murine norovirus	FDA Center for Food Safety and Applied Nutrition	22.5		4L	30	Ct values	N (N2)	SARS-CoV-2	"5:21:00 PM,0.7229166666666668"	yes		EPA Echo DMR	"Bar screen (2"")"		14384564.8	6.61	134		12.4	
SRR18971025	AMPLICON	526	PRJNA757447	SAMN24811773	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2021-12-14	public	"sra,activ_sars2_vcf,run.zq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX15046992	USA: Alabama	Illumina MiSeq	wastewater	NEBNext ARTIC SARS-CoV-2 Library Prep Kit (Illumina) library SEQ000119730	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-29T00:00:00Z	2	SRS11586225	CFSANSMP000113014	SRP349465	125030	0	raw wastewater	grab	no	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	MOB		not collected	qiagen rneasy kit	Ct values	NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool	RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N (N1)	16	Murine norovirus	FDA Center for Food Safety and Applied Nutrition	22.5		4L	33	Ct values	N (N2)	SARS-CoV-2	"4:10:00 PM,0.6736111111111112"	yes		EPA Echo DMR	"Bar screen (2"")"		99177789.2	6.88	132		8	
SRR18971026	AMPLICON	490	PRJNA757447	SAMN24811775	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2021-12-21	public	"sra,run.zq"	"gs,ncbi,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX15046993	USA: Alabama	Illumina MiSeq	wastewater	NEBNext ARTIC SARS-CoV-2 Library Prep Kit (Illumina) library SEQ000119732	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-29T00:00:00Z	2	SRS11586227	CFSANSMP000113016	SRP349465	125030	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	MOB		not collected	qiagen rneasy kit	Ct values	NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool	RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N (N1)	110	Murine norovirus	FDA Center for Food Safety and Applied Nutrition	21.6		4L	260	Ct values	N (N2)	SARS-CoV-2	"3:31:00 PM,0.6465277777777778"	no		EPA Echo DMR	"Bar screen (2"")"		69878701.8	6.89	154		8	
SRR18971038	AMPLICON	311	PRJNA757447	SAMN24811774	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2021-12-21	public	"activ_sars2_vcf,sra,run.zq"	"gs,s3,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX15047005	USA: Mississippi	Illumina MiSeq	wastewater	NEBNext ARTIC SARS-CoV-2 Library Prep Kit (Illumina) library SEQ000119731	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-29T00:00:00Z	2	SRS11586226	CFSANSMP000113015	SRP349465	36969	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	PAS		not collected	qiagen rneasy kit	Ct values	NEBNext ARTIC SARS-CoV-2 RT-PCR Module	560	SRA human read removal tool	RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N (N1)	16	Murine norovirus	FDA Center for Food Safety and Applied Nutrition	21.8		4L	32	Ct values	N (N2)	SARS-CoV-2	"4:57:00 PM,0.7062499999999999"	yes		EPA Echo DMR	"Bar screen (2"")"		8218129	6.48	136		12.4	
SRR20591203	AMPLICON	294	PRJNA757447	SAMN29930329	SARS-CoV-2: wastewater surveillance	CFSAN	FDA Center for Food Safety and Applied Nutrition	2022-07-12	public	"run.zq,sra"	"ncbi,s3,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX16614982	USA: Mississippi	Illumina MiSeq	wastewater	QIAseq DIRECT Unique Dual Index prep library SEQ000121751	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-07-25T00:00:00Z	1	SRS14249884	CFSANSMP000119529	SRP349465	36969	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	PAS	GenomeTrakr	Not collected	qiagen rneasy kit	Copies/L	QIAseq DIRECT SARS-CoV-2	300bp	SRA human read removal tool	RT-qPCR Detectionof SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	5900	Murine norovirus		Not Collected	detection of target organism by RT PCR or ddPCR	4L	1100	Copies/L	N gene (N2)	SARS-CoV-2		yes	Not provided	EPA Echo DMR	Not applicable	crAssphage		7.11	0	RT-qPCR Detectionof Process Controls (Murine noroviurs and crAssphage) from Wastewater using AB 7500 (protocols.io)	Not collected	biological replicate
SRR20591204	AMPLICON	295	PRJNA757447	SAMN29930326	SARS-CoV-2: wastewater surveillance	CFSAN	FDA Center for Food Safety and Applied Nutrition	2022-07-12	public	"sra,run.zq"	"ncbi,gs,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX16614983	USA: Alabama	Illumina MiSeq	wastewater	QIAseq DIRECT Unique Dual Index prep library SEQ000121754	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-07-25T00:00:00Z	2	SRS14249885	CFSANSMP000119532	SRP349465	125030	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	MOB	GenomeTrakr	Not collected	qiagen rneasy kit	Copies/L	QIAseq DIRECT SARS-CoV-2	300bp	SRA human read removal tool	RT-qPCR Detectionof SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	5900	Murine norovirus		Not Collected	detection of target organism by RT PCR or ddPCR	4L	5900	Copies/L	N gene (N2)	SARS-CoV-2		yes	Not provided	EPA Echo DMR	Not applicable	crAssphage		7.68	0	RT-qPCR Detectionof Process Controls (Murine noroviurs and crAssphage) from Wastewater using AB 7500 (protocols.io)	Not collected	biological replicate
SRR20591264	AMPLICON	293	PRJNA757447	SAMN29930328	SARS-CoV-2: wastewater surveillance	CFSAN	FDA Center for Food Safety and Applied Nutrition	2022-07-12	public	"sra,run.zq"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX16615043	USA: Mississippi	Illumina MiSeq	wastewater	QIAseq DIRECT Unique Dual Index prep library SEQ000121752	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-07-25T00:00:00Z	1	SRS14249945	CFSANSMP000119530	SRP349465	36969	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	PAS	GenomeTrakr	Not collected	qiagen rneasy kit	Copies/L	QIAseq DIRECT SARS-CoV-2	300bp	SRA human read removal tool	RT-qPCR Detectionof SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	5900	Murine norovirus		Not Collected	detection of target organism by RT PCR or ddPCR	4L	1100	Copies/L	N gene (N2)	SARS-CoV-2		yes	Not provided	EPA Echo DMR	Not applicable	crAssphage		7.11	0	RT-qPCR Detectionof Process Controls (Murine noroviurs and crAssphage) from Wastewater using AB 7500 (protocols.io)	Not collected	biological replicate
SRR20591265	AMPLICON	293	PRJNA757447	SAMN29930327	SARS-CoV-2: wastewater surveillance	CFSAN	FDA Center for Food Safety and Applied Nutrition	2022-07-12	public	"run.zq,sra"	"s3,gs,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX16615044	USA: Alabama	Illumina MiSeq	wastewater	QIAseq DIRECT Unique Dual Index prep library SEQ000121753	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-07-25T00:00:00Z	2	SRS14249946	CFSANSMP000119531	SRP349465	125030	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	wastewater treatment plant	MOB	GenomeTrakr	Not collected	qiagen rneasy kit	Copies/L	QIAseq DIRECT SARS-CoV-2	300bp	SRA human read removal tool	RT-qPCR Detectionof SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	5900	Murine norovirus		Not Collected	detection of target organism by RT PCR or ddPCR	4L	5900	Copies/L	N gene (N2)	SARS-CoV-2		yes	Not provided	EPA Echo DMR	Not applicable	crAssphage		7.68	0	RT-qPCR Detectionof Process Controls (Murine noroviurs and crAssphage) from Wastewater using AB 7500 (protocols.io)	Not collected	biological replicate
SRR18855168	AMPLICON	291	PRJNA757447	SAMN27722524	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-04-05	public	"sra,run.zq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX14953020	USA: Alabama	Illumina MiSeq	wastewater	QIAseq DIRECT SARS-CoV-2 library SEQ000119424	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-21T00:00:00Z	1	SRS12703219	CFSANSMP000115464	SRP349465	1	0	raw wastewater	grab	no	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	missing	MOB	GenomeTrakr	not collected			QIAseq DIRECT SARS-CoV-2	300	SRA human read removal tool			16						16															
SRR18855171	AMPLICON	291	PRJNA757447	SAMN27722525	SARS-CoV-2: wastewater surveillance	FDA	FDA Center for Food Safety and Applied Nutrition	2022-04-05	public	"activ_sars2_vcf,run.zq,sra"	"gs,ncbi,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX14953023	USA: Mississippi	Illumina MiSeq	wastewater	QIAseq DIRECT SARS-CoV-2 library SEQ000119423	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-21T00:00:00Z	2	SRS12703221	CFSANSMP000115463	SRP349465	1	0	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	peg precipitation + ultracentrifugation	missing	PAS	GenomeTrakr	not collected			QIAseq DIRECT SARS-CoV-2	300	SRA human read removal tool			120						48															
SRR18856311	AMPLICON	502	PRJNA768452	SAMN27724997	SARS-CoV-2: wastewater surveillance	PA_DUDLEY_LAB_GT	Pennsylvania State University|Dudley Lab	2022-02-09	public	"sra,run.zq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX14954159	USA: Pennsylvania	Illumina MiSeq	wastewater	C.2.9.22	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-28T00:00:00Z	2	SRS12704690	C.2.9.22	SRP371530	NA	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level		wastewater treatment plant	PSU-WWTP-2	GenomeTrakr; LFFM ww project	not collected		cycles (Ct value)				RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	39.362	Murine Norovirus	Pennsylvania State University|Dudley Lab		Community Surveillance for SARS-CoV-2 Variants	1L		Cycles (Ct value)	N gene (N2)	SARS-CoV-2		no	PA									
SRR18856312	AMPLICON	502	PRJNA768452	SAMN27724996	SARS-CoV-2: wastewater surveillance	PA_DUDLEY_LAB_GT	Pennsylvania State University|Dudley Lab	2022-02-07	public	"run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX14954158	USA: Pennsylvania	Illumina MiSeq	wastewater	P.2.7.22	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-28T00:00:00Z	2	SRS12704689	P.2.7.22	SRP371530	NA	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level		wastewater treatment plant	PSU-WWTP-1	GenomeTrakr; LFFM ww project	not collected		cycles (Ct value)				RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	41.581	Murine Norovirus	Pennsylvania State University|Dudley Lab		Community Surveillance for SARS-CoV-2 Variants	1L		Cycles (Ct value)	N gene (N2)	SARS-CoV-2		no	PA									
SRR18856313	AMPLICON	502	PRJNA768452	SAMN27724995	SARS-CoV-2: wastewater surveillance	PA_DUDLEY_LAB_GT	Pennsylvania State University|Dudley Lab	2022-01-26	public	"run.zq,sra"	"ncbi,s3,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX14954157	USA: Pennsylvania	Illumina MiSeq	wastewater	P.1.26.22	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-04-28T00:00:00Z	2	SRS12704688	P.1.26.22	SRP371530	NA	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level		wastewater treatment plant	PSU-WWTP-1	GenomeTrakr; LFFM ww project	not collected		cycles (Ct value)				RT-qPCR Detection of SARS-CoV-2 from Wastewater Using the AB 7500 (protocols.io)	N gene (N1)	38.28733333	Murine Norovirus	Pennsylvania State University|Dudley Lab		Community Surveillance for SARS-CoV-2 Variants	1L							PA									
